N_OPTIONS,RT,correct,current_time,filter_cost,guess,guess_number,guess_number_human,guess_size,max_guess_size,nStartingGuesses,overlap,phase,pid,start_time,total_trials,trial_id,true_set,true_set_size,whose_guess,uniqueid,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
12,2,0,1714508843194,4,C000000000111,1,0,3,6,4,0,TEST,6953450,1714508812332,10,1,C100001100000,3,model,debugU5Spk:debugFoJlV,220,84,1,1,1
12,4,0,1714508843199,4,C000111000000,2,0,3,6,4,1,TEST,6953450,1714508812332,10,1,C100001100000,3,model,debugU5Spk:debugFoJlV,84,45,0,1,1
12,16,0,1714508843216,4,C000000111000,3,0,3,6,4,1,TEST,6953450,1714508812332,10,1,C100001100000,3,model,debugU5Spk:debugFoJlV,45,27,0,1,1
12,17,0,1714508843233,4,C000100100000,4,0,2,6,4,1,TEST,6953450,1714508812332,10,1,C100001100000,3,model,debugU5Spk:debugFoJlV,27,12,0,0,0
12,17284,0,1714508860517,4,C111100100000,5,1,5,6,4,2,TEST,6953450,1714508812332,10,1,C100001100000,3,human,debugU5Spk:debugFoJlV,12,12,0,0,0
12,28284,0,1714508888805,4,C000011010000,6,2,3,6,4,1,TEST,6953450,1714508812332,10,1,C100001100000,3,human,debugU5Spk:debugFoJlV,12,9,0,0,0
12,7550,0,1714508896359,4,C001100010000,7,3,3,6,4,0,TEST,6953450,1714508812332,10,1,C100001100000,3,human,debugU5Spk:debugFoJlV,9,4,0,0,0
12,14941,0,1714508911304,4,C010001100000,8,4,3,6,4,2,TEST,6953450,1714508812332,10,1,C100001100000,3,human,debugU5Spk:debugFoJlV,4,2,0,0,0
12,4863,1,1714508916170,4,C100001100000,9,5,3,6,4,3,TEST,6953450,1714508812332,10,1,C100001100000,3,human,debugU5Spk:debugFoJlV,2,1,0,0,0
12,3,0,1714508919922,4,C000000000111,1,0,3,6,4,0,TEST,6953450,1714508812332,10,2,C001011000000,3,model,debugU5Spk:debugFoJlV,220,84,1,1,1
12,16,0,1714508919939,4,C000111000000,2,0,3,6,4,2,TEST,6953450,1714508812332,10,2,C001011000000,3,model,debugU5Spk:debugFoJlV,84,18,0,1,1
12,17,0,1714508919957,4,C111000000000,3,0,3,6,4,1,TEST,6953450,1714508812332,10,2,C001011000000,3,model,debugU5Spk:debugFoJlV,18,9,0,1,1
12,18,0,1714508919975,4,C001001000000,4,0,2,6,4,2,TEST,6953450,1714508812332,10,2,C001011000000,3,model,debugU5Spk:debugFoJlV,9,2,0,0,0
12,8420,1,1714508928395,4,C001011000000,5,1,3,6,4,3,TEST,6953450,1714508812332,10,2,C001011000000,3,human,debugU5Spk:debugFoJlV,2,1,0,0,0
12,2,0,1714508929479,0,C101011100001,1,0,6,6,4,2,TEST,6953450,1714508812332,10,3,C001100000001,3,model,debugU5Spk:debugFoJlV,220,90,1,1,1
12,10,0,1714508929490,0,C011011000110,2,0,6,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,model,debugU5Spk:debugFoJlV,90,36,0,0,0
12,16,0,1714508929506,0,C101110010000,3,0,5,6,4,2,TEST,6953450,1714508812332,10,3,C001100000001,3,model,debugU5Spk:debugFoJlV,36,12,0,0,0
12,16,0,1714508929522,0,C110111001000,4,0,6,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,model,debugU5Spk:debugFoJlV,12,4,0,0,0
12,44922,0,1714508974445,0,C001010100000,5,1,3,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,4,2,1,0,1
12,4771,0,1714508979217,0,C001000000000,6,2,1,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,2,1,1,0,1
12,11979,0,1714508991198,0,C011001000000,7,3,3,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,17191,0,1714509008391,0,C101000000000,8,4,2,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,59403,0,1714509067798,0,C001100010000,9,5,3,6,4,2,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,3871,0,1714509071671,0,C001000010000,10,6,2,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,3947,0,1714509075620,0,C001000000000,11,7,1,6,4,1,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,8229,1,1714509083853,0,C001100000001,12,8,3,6,4,3,TEST,6953450,1714508812332,10,3,C001100000001,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,4818,0,1714509091189,4,C111000000000,1,1,3,6,0,0,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,220,84,1,1,1
12,3685,0,1714509094876,4,C000111000000,2,2,3,6,0,1,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,84,45,0,1,1
12,3199,0,1714509098077,4,C000000111000,3,3,3,6,0,1,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,45,27,0,1,1
12,3249,0,1714509101328,4,C000000000111,4,4,3,6,0,1,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,27,27,0,1,1
12,5393,0,1714509106723,4,C000010010001,5,5,3,6,0,0,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,27,8,0,0,0
12,5635,0,1714509112360,4,C000001001010,6,6,3,6,0,2,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,8,3,0,0,0
12,4113,0,1714509116475,4,C000010001010,7,7,3,6,0,1,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,3,2,0,0,0
12,12565,0,1714509129042,4,C000001001100,8,8,3,6,0,1,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,2,1,0,0,0
12,7787,0,1714509136831,4,C000001100001,9,9,3,6,0,2,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,8978,0,1714509145812,4,C000001010001,10,10,3,6,0,1,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,8786,1,1714509154600,4,C000001100010,11,11,3,6,0,3,TEST,6953450,1714508812332,10,4,C000001100010,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,4354,0,1714509160088,4,C111000000000,1,1,3,6,0,0,TEST,6953450,1714508812332,10,5,C000101001000,3,human,debugU5Spk:debugFoJlV,220,84,1,1,1
12,3035,0,1714509163124,4,C000111000000,2,2,3,6,0,2,TEST,6953450,1714508812332,10,5,C000101001000,3,human,debugU5Spk:debugFoJlV,84,18,0,1,1
12,3216,0,1714509166344,4,C000000111000,3,3,3,6,0,1,TEST,6953450,1714508812332,10,5,C000101001000,3,human,debugU5Spk:debugFoJlV,18,9,0,1,1
12,3949,0,1714509170296,4,C000110100000,4,4,3,6,0,1,TEST,6953450,1714508812332,10,5,C000101001000,3,human,debugU5Spk:debugFoJlV,9,4,0,0,0
12,4170,0,1714509174469,4,C000011010000,5,5,3,6,0,1,TEST,6953450,1714508812332,10,5,C000101001000,3,human,debugU5Spk:debugFoJlV,4,1,0,0,0
12,6547,0,1714509181020,4,C000110001000,6,6,3,6,0,2,TEST,6953450,1714508812332,10,5,C000101001000,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,6268,1,1714509187291,4,C000101001000,7,7,3,6,0,3,TEST,6953450,1714508812332,10,5,C000101001000,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,1,0,1714509188381,0,C000011100111,1,0,6,6,1,3,TEST,6953450,1714508812332,10,6,C000000100110,3,model,debugU5Spk:debugFoJlV,220,20,1,1,1
12,9151,0,1714509197533,0,C000011100000,2,1,3,6,1,1,TEST,6953450,1714508812332,10,6,C000000100110,3,human,debugU5Spk:debugFoJlV,20,9,1,0,1
12,3961,0,1714509201497,0,C000001000101,3,2,3,6,1,1,TEST,6953450,1714508812332,10,6,C000000100110,3,human,debugU5Spk:debugFoJlV,9,4,1,0,1
12,4505,0,1714509206005,0,C000010100010,4,3,3,6,1,2,TEST,6953450,1714508812332,10,6,C000000100110,3,human,debugU5Spk:debugFoJlV,4,4,1,0,1
12,11442,1,1714509217449,0,C000000100110,5,4,3,6,1,3,TEST,6953450,1714508812332,10,6,C000000100110,3,human,debugU5Spk:debugFoJlV,4,1,1,0,1
12,3,0,1714509218392,0,C001100101101,1,0,6,6,4,0,TEST,6953450,1714508812332,10,7,C000011000010,3,model,debugU5Spk:debugFoJlV,220,20,1,1,1
12,9,0,1714509218401,0,C000011010000,2,0,3,6,4,2,TEST,6953450,1714508812332,10,7,C000011000010,3,model,debugU5Spk:debugFoJlV,20,9,0,1,1
12,14,0,1714509218416,0,C100011000000,3,0,3,6,4,2,TEST,6953450,1714508812332,10,7,C000011000010,3,model,debugU5Spk:debugFoJlV,9,4,0,0,0
12,21,0,1714509218438,0,C010011000000,4,0,3,6,4,2,TEST,6953450,1714508812332,10,7,C000011000010,3,model,debugU5Spk:debugFoJlV,4,1,0,0,0
12,16775,1,1714509235214,0,C000011000010,5,1,3,6,4,3,TEST,6953450,1714508812332,10,7,C000011000010,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,2,0,1714509236164,0,C011100010110,1,0,6,6,2,0,TEST,6953450,1714508812332,10,8,C000001101000,3,model,debugU5Spk:debugFoJlV,220,20,1,1,1
12,11,0,1714509236176,0,C000010101000,2,0,3,6,2,2,TEST,6953450,1714508812332,10,8,C000001101000,3,model,debugU5Spk:debugFoJlV,20,9,0,1,1
12,9122,0,1714509245299,0,C000010100000,3,1,2,6,2,1,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,9,6,1,0,1
12,3450,0,1714509248752,0,C000010001000,4,2,2,6,2,1,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,6,3,1,0,1
12,2767,0,1714509251523,0,C000000101000,5,3,2,6,2,2,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,3,3,1,0,1
12,5220,0,1714509256746,0,C000000101001,6,4,3,6,2,2,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,3,2,0,0,0
12,4028,0,1714509260778,0,C100000101000,7,5,3,6,2,2,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,2,1,0,0,0
12,5498,0,1714509266279,0,C000010101000,8,6,3,6,2,2,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,14685,0,1714509280967,0,C000010101000,9,7,3,6,2,2,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,6800,0,1714509287769,0,C000000101000,10,8,2,6,2,2,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,15908,1,1714509303679,0,C000001101000,11,9,3,6,2,3,TEST,6953450,1714508812332,10,8,C000001101000,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,1,0,1714509304442,0,C100001101101,1,0,6,6,3,2,TEST,6953450,1714508812332,10,9,C100010001000,3,model,debugU5Spk:debugFoJlV,220,90,1,1,1
12,14,0,1714509304457,0,C100110000111,2,0,6,6,3,2,TEST,6953450,1714508812332,10,9,C100010001000,3,model,debugU5Spk:debugFoJlV,90,36,0,0,0
12,16,0,1714509304474,0,C000011100110,3,0,5,6,3,1,TEST,6953450,1714508812332,10,9,C100010001000,3,model,debugU5Spk:debugFoJlV,36,15,0,0,0
12,9598,0,1714509314072,0,C100000000000,4,1,1,6,3,1,TEST,6953450,1714508812332,10,9,C100010001000,3,human,debugU5Spk:debugFoJlV,15,7,1,0,1
12,8599,0,1714509322673,0,C000111000000,5,2,3,6,3,1,TEST,6953450,1714508812332,10,9,C100010001000,3,human,debugU5Spk:debugFoJlV,7,2,0,0,0
12,15198,0,1714509337875,0,C100010000001,6,3,3,6,3,2,TEST,6953450,1714508812332,10,9,C100010001000,3,human,debugU5Spk:debugFoJlV,2,1,1,0,1
12,6363,0,1714509344240,0,C100001000100,7,4,3,6,3,1,TEST,6953450,1714508812332,10,9,C100010001000,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,3548,0,1714509347792,0,C100010000000,8,5,2,6,3,2,TEST,6953450,1714508812332,10,9,C100010001000,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,17043,0,1714509364837,0,C100010010000,9,6,3,6,3,2,TEST,6953450,1714508812332,10,9,C100010001000,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,4511,1,1714509369351,0,C100010001000,10,7,3,6,3,3,TEST,6953450,1714508812332,10,9,C100010001000,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,2,0,1714509370228,4,C000000000111,1,0,3,6,4,2,TEST,6953450,1714508812332,10,10,C000000010011,3,model,debugU5Spk:debugFoJlV,220,27,1,1,1
12,29,0,1714509370258,4,C000000111000,2,0,3,6,4,1,TEST,6953450,1714508812332,10,10,C000000010011,3,model,debugU5Spk:debugFoJlV,27,9,0,1,1
12,14,0,1714509370273,4,C000000010100,3,0,2,6,4,1,TEST,6953450,1714508812332,10,10,C000000010011,3,model,debugU5Spk:debugFoJlV,9,5,0,0,0
12,16,0,1714509370290,4,C000000100100,4,0,2,6,4,0,TEST,6953450,1714508812332,10,10,C000000010011,3,model,debugU5Spk:debugFoJlV,5,1,0,0,0
12,11686,0,1714509381978,4,C000000001110,5,1,3,6,4,1,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,4140,0,1714509386121,4,C000000001000,6,2,1,6,4,0,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,5404,0,1714509391528,4,C000000100100,7,3,2,6,4,0,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,6879,0,1714509398411,4,C000000001010,8,4,2,6,4,1,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,1,0,1
12,7077,0,1714509405491,4,C000000010010,9,5,2,6,4,2,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,5461,0,1714509410955,4,C000111000000,10,6,3,6,4,0,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,0,1,1
12,3061,0,1714509414021,4,C011000000000,11,7,2,6,4,0,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,0,1,1
12,4910,0,1714509418935,4,C100000010010,12,8,3,6,4,2,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,14527,1,1714509433467,4,C000000010011,13,9,3,6,4,3,TEST,6953450,1714508812332,10,10,C000000010011,3,human,debugU5Spk:debugFoJlV,1,1,0,0,0
12,1,0,1714508861258,0,C010001100111,1,0,6,6,2,1,TEST,6587552,1714508818884,10,1,C011000001000,3,model,debugyHDe6:debugz67pg,220,90,1,1,1
12,5,0,1714508861263,0,C100000111011,2,0,6,6,2,1,TEST,6587552,1714508818884,10,1,C011000001000,3,model,debugyHDe6:debugz67pg,90,36,0,0,0
12,17536,0,1714508878799,0,C001000000110,3,1,3,6,2,1,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,36,17,0,0,0
12,7726,0,1714508886527,0,C000010001010,4,2,3,6,2,1,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,17,7,0,0,0
12,7912,0,1714508894441,0,C000000100011,5,3,3,6,2,0,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,7,5,1,0,1
12,13958,0,1714508908400,0,C000101000001,6,4,3,6,2,0,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,5,3,0,0,0
12,6295,0,1714508914696,0,C001100000100,7,5,3,6,2,1,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,3,3,0,0,0
12,6366,0,1714508921064,0,C000001100100,8,6,3,6,2,0,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,3,1,1,0,1
12,7135,0,1714508928200,0,C001110000000,9,7,3,6,2,1,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3855,0,1714508932056,0,C001000110000,10,8,3,6,2,1,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,2454,0,1714508934511,0,C011100000000,11,9,3,6,2,2,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,2318,0,1714508936831,0,C111000000000,12,10,3,6,2,2,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3180,0,1714508940013,0,C011000000001,13,11,3,6,2,2,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,2200,0,1714508942216,0,C011001000000,14,12,3,6,2,2,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,2335,0,1714508944552,0,C011010000000,15,13,3,6,2,2,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,2261,0,1714508946815,0,C011000100000,16,14,3,6,2,2,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,2263,0,1714508949080,0,C011000010000,17,15,3,6,2,2,TEST,6587552,1714508818884,10,1,C011000001000,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,7346,0,1714508964831,0,C000000111111,1,1,6,6,0,1,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,220,90,1,1,1
12,4911,0,1714508969743,0,C111110000001,2,2,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,90,55,0,0,0
12,3848,0,1714508973592,0,C000011111001,3,3,6,6,0,0,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,55,12,0,0,0
12,8126,0,1714508981719,0,C011111000001,4,4,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,12,6,0,0,0
12,6374,0,1714508988094,0,C000010111101,5,5,6,6,0,0,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,6,3,0,0,0
12,5554,0,1714508993649,0,C111110000001,6,6,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,3,3,1,0,1
12,3565,0,1714508997215,0,C111011000001,7,7,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,3,1,0,0,0
12,8413,0,1714509005630,0,C011001110001,8,8,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,10583,0,1714509016215,0,C010000101111,9,9,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4631,0,1714509020847,0,C010011000111,10,10,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,5054,0,1714509025902,0,C111001010001,11,11,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,5777,0,1714509031680,0,C110011100001,12,12,6,6,0,1,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4645,0,1714509036327,0,C000101100111,13,13,6,6,0,1,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3878,0,1714509040206,0,C000011110101,14,14,6,6,0,0,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,9608,0,1714509049815,0,C001100110110,15,15,6,6,0,2,TEST,6587552,1714508818884,10,2,C011000000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,1,0,1714509051825,0,C001100101101,1,0,6,6,2,0,TEST,6587552,1714508818884,10,3,C000011000010,3,model,debugyHDe6:debugz67pg,220,20,1,1,1
12,9,0,1714509051834,0,C000011010000,2,0,3,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,model,debugyHDe6:debugz67pg,20,9,0,1,1
12,19148,0,1714509070982,0,C000011001111,3,1,6,6,2,3,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,9,1,0,0,0
12,6247,0,1714509077230,0,C000011110110,4,2,6,6,2,3,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,5264,0,1714509082495,0,C011011000110,5,3,6,6,2,3,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4198,0,1714509086694,0,C111011000100,6,4,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3975,0,1714509090670,0,C000011100111,7,5,6,6,2,3,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4911,0,1714509095582,0,C010111100001,8,6,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4102,0,1714509099685,0,C000011011101,9,7,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4207,0,1714509103893,0,C110011001100,10,8,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3712,0,1714509107607,0,C001111000011,11,9,6,6,2,3,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,6014,0,1714509113622,0,C000011011101,12,10,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,1,0,1
12,4071,0,1714509117694,0,C101111100000,13,11,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3896,0,1714509121591,0,C000011001111,14,12,6,6,2,3,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,1,0,1
12,5637,0,1714509127229,0,C110011001100,15,13,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,1,0,1
12,4142,0,1714509131373,0,C011111001000,16,14,6,6,2,2,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4199,0,1714509135574,0,C100011010011,17,15,6,6,2,3,TEST,6587552,1714508818884,10,3,C000011000010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,0,0,1714509137668,0,C101101010100,1,0,6,6,4,1,TEST,6587552,1714508818884,10,4,C000001100010,3,model,debugyHDe6:debugz67pg,220,90,1,1,1
12,8,0,1714509137676,0,C111000001110,2,0,6,6,4,1,TEST,6587552,1714508818884,10,4,C000001100010,3,model,debugyHDe6:debugz67pg,90,36,0,0,0
12,9,0,1714509137686,0,C010101000011,3,0,5,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,model,debugyHDe6:debugz67pg,36,12,0,0,0
12,9,0,1714509137696,0,C001011100010,4,0,5,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,model,debugyHDe6:debugz67pg,12,2,0,0,0
12,34374,0,1714509172070,0,C010011100011,5,1,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,2,2,0,0,0
12,10094,0,1714509182166,0,C011101000011,6,2,6,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,2,2,0,0,0
12,3582,0,1714509185749,0,C000001111110,7,3,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,2,1,0,0,0
12,5343,0,1714509191093,0,C111101000010,8,4,6,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,7463,0,1714509198557,0,C000001111011,9,5,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,7078,0,1714509205637,0,C000011110011,10,6,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,5359,0,1714509210998,0,C000101110011,11,7,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3974,0,1714509214973,0,C001001110011,12,8,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4248,0,1714509219222,0,C110001110001,13,9,6,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,4054,0,1714509223277,0,C001001110011,14,10,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,1,0,1
12,5438,0,1714509228717,0,C010001110101,15,11,6,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,7046,0,1714509235765,0,C011001110001,16,12,6,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,9983,0,1714509245749,0,C111001100001,17,13,6,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3670,0,1714509249420,0,C001111100001,18,14,6,6,4,2,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,3960,0,1714509253382,0,C000111100011,19,15,6,6,4,3,TEST,6587552,1714508818884,10,4,C000001100010,3,human,debugyHDe6:debugz67pg,1,1,0,0,0
12,1,0,1714509255399,0,C000010110111,1,0,6,6,4,2,TEST,6587552,1714508818884,10,5,C010000100010,3,model,debugyHDe6:debugz67pg,220,90,1,1,1
12,9,0,1714509255408,0,C101100110001,2,0,6,6,4,1,TEST,6587552,1714508818884,10,5,C010000100010,3,model,debugyHDe6:debugz67pg,90,36,0,0,0
12,10,0,1714509255418,0,C010001100011,3,0,5,6,4,3,TEST,6587552,1714508818884,10,5,C010000100010,3,model,debugyHDe6:debugz67pg,36,4,0,0,0
12,11,0,1714509255429,0,C000001100010,4,0,3,6,4,2,TEST,6587552,1714508818884,10,5,C010000100010,3,model,debugyHDe6:debugz67pg,4,2,1,0,1
